Sample ID,chain_type,wxs_count
TCGA-44-A479-01A,TRD,0
TCGA-44-A479-01A,TRG,0
TCGA-MP-A4T8-01A,IGH,0
TCGA-MP-A4T8-01A,IGL,0
TCGA-MP-A4T8-01A,IGK,0
TCGA-MP-A4T8-01A,TRA,0
TCGA-MP-A4T8-01A,TRB,0
TCGA-MP-A4T8-01A,TRD,0
TCGA-MP-A4T8-01A,TRG,1
TCGA-53-7813-01A,IGH,0
TCGA-53-7813-01A,IGL,0
TCGA-53-7813-01A,IGK,1
TCGA-53-7813-01A,TRA,1
TCGA-53-7813-01A,TRB,2
TCGA-53-7813-01A,TRD,0
TCGA-53-7813-01A,TRG,0
TCGA-55-8621-01A,IGH,1
TCGA-55-8621-01A,IGL,1
TCGA-55-8621-01A,IGK,0
TCGA-55-8621-01A,TRA,2
TCGA-55-8621-01A,TRB,0
TCGA-55-8621-01A,TRD,0
TCGA-55-8621-01A,TRG,0
TCGA-97-8179-01A,IGH,0
TCGA-97-8179-01A,IGL,0
TCGA-97-8179-01A,IGK,0
TCGA-97-8179-01A,TRA,0
TCGA-97-8179-01A,TRB,0
TCGA-97-8179-01A,TRD,0
TCGA-97-8179-01A,TRG,0
TCGA-49-4488-01A,IGH,0
TCGA-49-4488-01A,IGL,0
TCGA-49-4488-01A,IGK,0
TCGA-49-4488-01A,TRA,0
TCGA-49-4488-01A,TRB,0
TCGA-49-4488-01A,TRD,0
TCGA-49-4488-01A,TRG,0
TCGA-97-8172-01A,IGH,0
TCGA-97-8172-01A,IGL,0
TCGA-97-8172-01A,IGK,0
TCGA-97-8172-01A,TRA,0
TCGA-97-8172-01A,TRB,0
TCGA-97-8172-01A,TRD,0
TCGA-97-8172-01A,TRG,0
TCGA-05-4249-01A,IGH,0
TCGA-05-4249-01A,IGL,0
TCGA-05-4249-01A,IGK,0
TCGA-05-4249-01A,TRA,0
TCGA-05-4249-01A,TRB,2
TCGA-05-4249-01A,TRD,0
TCGA-05-4249-01A,TRG,0
TCGA-86-8074-01A,IGH,0
TCGA-86-8074-01A,IGL,0
TCGA-86-8074-01A,IGK,0
TCGA-86-8074-01A,TRA,1
TCGA-86-8074-01A,TRB,1
TCGA-86-8074-01A,TRD,0
TCGA-86-8074-01A,TRG,0
TCGA-64-1681-01A,IGH,0
TCGA-64-1681-01A,IGL,0
TCGA-64-1681-01A,IGK,0
TCGA-64-1681-01A,TRA,1
TCGA-64-1681-01A,TRB,2
TCGA-64-1681-01A,TRD,0
TCGA-64-1681-01A,TRG,0
TCGA-J2-A4AD-01A,IGH,0
TCGA-J2-A4AD-01A,IGL,0
TCGA-J2-A4AD-01A,IGK,0
TCGA-J2-A4AD-01A,TRA,0
TCGA-J2-A4AD-01A,TRB,0
TCGA-J2-A4AD-01A,TRD,0
TCGA-J2-A4AD-01A,TRG,0
TCGA-49-AARO-01A,IGH,0
TCGA-49-AARO-01A,IGL,0
TCGA-49-AARO-01A,IGK,1
TCGA-49-AARO-01A,TRA,0
TCGA-49-AARO-01A,TRB,1
TCGA-49-AARO-01A,TRD,0
TCGA-49-AARO-01A,TRG,0
TCGA-78-7633-01A,IGH,0
TCGA-78-7633-01A,IGL,0
TCGA-78-7633-01A,IGK,0
TCGA-78-7633-01A,TRA,0
TCGA-78-7633-01A,TRB,0
TCGA-78-7633-01A,TRD,0
TCGA-78-7633-01A,TRG,0
TCGA-55-A492-01A,IGH,0
TCGA-55-A492-01A,IGL,0
TCGA-55-A492-01A,IGK,0
TCGA-55-A492-01A,TRA,0
TCGA-55-A492-01A,TRB,3
TCGA-55-A492-01A,TRD,0
TCGA-55-A492-01A,TRG,0
TCGA-75-6206-01A,IGH,0
TCGA-75-6206-01A,IGL,0
TCGA-75-6206-01A,IGK,0
TCGA-75-6206-01A,TRA,0
TCGA-75-6206-01A,TRB,0
TCGA-75-6206-01A,TRD,0
TCGA-75-6206-01A,TRG,0
TCGA-J2-A4AG-01A,IGH,0
TCGA-J2-A4AG-01A,IGL,0
TCGA-J2-A4AG-01A,IGK,0
TCGA-J2-A4AG-01A,TRA,0
TCGA-J2-A4AG-01A,TRB,1
TCGA-J2-A4AG-01A,TRD,0
TCGA-J2-A4AG-01A,TRG,0
TCGA-55-7907-01A,IGH,0
TCGA-55-7907-01A,IGL,0
TCGA-55-7907-01A,IGK,0
TCGA-55-7907-01A,TRA,1
TCGA-55-7907-01A,TRB,2
TCGA-55-7907-01A,TRD,0
TCGA-55-7907-01A,TRG,0
TCGA-05-4403-01A,IGH,0
TCGA-05-4403-01A,IGL,0
TCGA-05-4403-01A,IGK,0
TCGA-05-4403-01A,TRA,0
TCGA-05-4403-01A,TRB,1
TCGA-05-4403-01A,TRD,0
TCGA-05-4403-01A,TRG,0
TCGA-49-6742-01A,IGH,0
TCGA-49-6742-01A,IGL,0
TCGA-49-6742-01A,IGK,0
TCGA-49-6742-01A,TRA,0
TCGA-49-6742-01A,TRB,0
TCGA-49-6742-01A,TRD,0
TCGA-49-6742-01A,TRG,0
TCGA-17-Z000-01A,IGH,0
TCGA-17-Z000-01A,IGL,0
TCGA-17-Z000-01A,IGK,0
TCGA-17-Z000-01A,TRA,0
TCGA-17-Z000-01A,TRB,1
TCGA-17-Z000-01A,TRD,0
TCGA-17-Z000-01A,TRG,0
TCGA-62-A46O-01A,IGH,0
TCGA-62-A46O-01A,IGL,1
TCGA-62-A46O-01A,IGK,0
TCGA-62-A46O-01A,TRA,0
TCGA-62-A46O-01A,TRB,0
TCGA-62-A46O-01A,TRD,0
TCGA-62-A46O-01A,TRG,0
TCGA-17-Z037-01A,IGH,0
TCGA-17-Z037-01A,IGL,0
TCGA-17-Z037-01A,IGK,0
TCGA-17-Z037-01A,TRA,1
TCGA-17-Z037-01A,TRB,0
TCGA-17-Z037-01A,TRD,0
TCGA-17-Z037-01A,TRG,0
TCGA-44-2655-01A,IGH,1
TCGA-44-2655-01A,IGL,0
TCGA-44-2655-01A,IGK,0
TCGA-44-2655-01A,TRA,0
TCGA-44-2655-01A,TRB,2
TCGA-44-2655-01A,TRD,0
TCGA-44-2655-01A,TRG,0
TCGA-50-5068-01A,IGH,0
TCGA-50-5068-01A,IGL,0
TCGA-50-5068-01A,IGK,0
TCGA-50-5068-01A,TRA,0
TCGA-50-5068-01A,TRB,0
TCGA-50-5068-01A,TRD,0
TCGA-50-5068-01A,TRG,0
TCGA-05-4389-01A,IGH,0
TCGA-05-4389-01A,IGL,0
TCGA-05-4389-01A,IGK,0
TCGA-05-4389-01A,TRA,0
TCGA-05-4389-01A,TRB,0
TCGA-05-4389-01A,TRD,0
TCGA-05-4389-01A,TRG,0
TCGA-NJ-A4YI-01A,IGH,0
TCGA-NJ-A4YI-01A,IGL,0
TCGA-NJ-A4YI-01A,IGK,0
TCGA-NJ-A4YI-01A,TRA,0
TCGA-NJ-A4YI-01A,TRB,0
TCGA-NJ-A4YI-01A,TRD,0
TCGA-NJ-A4YI-01A,TRG,0
TCGA-86-8073-01A,IGH,0
TCGA-86-8073-01A,IGL,0
TCGA-86-8073-01A,IGK,0
TCGA-86-8073-01A,TRA,4
TCGA-86-8073-01A,TRB,3
TCGA-86-8073-01A,TRD,0
TCGA-86-8073-01A,TRG,0
TCGA-44-7660-01A,IGH,0
TCGA-44-7660-01A,IGL,0
TCGA-44-7660-01A,IGK,0
TCGA-44-7660-01A,TRA,0
TCGA-44-7660-01A,TRB,0
TCGA-44-7660-01A,TRD,0
TCGA-44-7660-01A,TRG,0
TCGA-17-Z028-01A,IGH,0
TCGA-17-Z028-01A,IGL,0
TCGA-17-Z028-01A,IGK,0
TCGA-17-Z028-01A,TRA,2
TCGA-17-Z028-01A,TRB,0
TCGA-17-Z028-01A,TRD,0
TCGA-17-Z028-01A,TRG,0
TCGA-49-4512-01A,IGH,0
TCGA-49-4512-01A,IGL,1
TCGA-49-4512-01A,IGK,0
TCGA-49-4512-01A,TRA,1
TCGA-49-4512-01A,TRB,0
TCGA-49-4512-01A,TRD,0
TCGA-49-4512-01A,TRG,0
TCGA-44-6145-01A,IGH,0
TCGA-44-6145-01A,IGL,0
TCGA-44-6145-01A,IGK,0
TCGA-44-6145-01A,TRA,0
TCGA-44-6145-01A,TRB,0
TCGA-44-6145-01A,TRD,0
TCGA-44-6145-01A,TRG,0
TCGA-71-6725-01A,IGH,0
TCGA-71-6725-01A,IGL,0
TCGA-71-6725-01A,IGK,0
TCGA-71-6725-01A,TRA,1
TCGA-71-6725-01A,TRB,1
TCGA-71-6725-01A,TRD,0
TCGA-71-6725-01A,TRG,0
TCGA-35-4122-01A,IGH,0
TCGA-35-4122-01A,IGL,0
TCGA-35-4122-01A,IGK,1
TCGA-35-4122-01A,TRA,0
TCGA-35-4122-01A,TRB,1
TCGA-35-4122-01A,TRD,0
TCGA-35-4122-01A,TRG,0
TCGA-83-5908-01A,IGH,0
TCGA-83-5908-01A,IGL,0
TCGA-83-5908-01A,IGK,0
TCGA-83-5908-01A,TRA,0
TCGA-83-5908-01A,TRB,1
TCGA-83-5908-01A,TRD,0
TCGA-83-5908-01A,TRG,0
TCGA-97-8552-01A,IGH,0
TCGA-97-8552-01A,IGL,0
TCGA-97-8552-01A,IGK,0
TCGA-97-8552-01A,TRA,1
TCGA-97-8552-01A,TRB,2
TCGA-97-8552-01A,TRD,0
TCGA-97-8552-01A,TRG,0
TCGA-49-4490-01A,IGH,0
TCGA-49-4490-01A,IGL,0
TCGA-49-4490-01A,IGK,0
TCGA-49-4490-01A,TRA,3
TCGA-49-4490-01A,TRB,0
TCGA-49-4490-01A,TRD,0
TCGA-49-4490-01A,TRG,1
TCGA-67-3771-01A,IGH,0
TCGA-67-3771-01A,IGL,0
TCGA-67-3771-01A,IGK,0
TCGA-67-3771-01A,TRA,0
TCGA-67-3771-01A,TRB,0
TCGA-67-3771-01A,TRD,0
TCGA-67-3771-01A,TRG,0
TCGA-44-5644-01A,IGH,0
TCGA-44-5644-01A,IGL,0
TCGA-44-5644-01A,IGK,0
TCGA-44-5644-01A,TRA,0
TCGA-44-5644-01A,TRB,0
TCGA-44-5644-01A,TRD,0
TCGA-44-5644-01A,TRG,0
TCGA-49-4507-01A,IGH,0
TCGA-49-4507-01A,IGL,0
TCGA-49-4507-01A,IGK,0
TCGA-49-4507-01A,TRA,0
TCGA-49-4507-01A,TRB,1
TCGA-49-4507-01A,TRD,0
TCGA-49-4507-01A,TRG,1
TCGA-69-8255-01A,IGH,0
TCGA-69-8255-01A,IGL,0
TCGA-69-8255-01A,IGK,0
TCGA-69-8255-01A,TRA,1
TCGA-69-8255-01A,TRB,1
TCGA-69-8255-01A,TRD,0
TCGA-69-8255-01A,TRG,0
TCGA-38-A44F-01A,IGH,0
TCGA-38-A44F-01A,IGL,0
TCGA-38-A44F-01A,IGK,0
TCGA-38-A44F-01A,TRA,0
TCGA-38-A44F-01A,TRB,0
TCGA-38-A44F-01A,TRD,0
TCGA-38-A44F-01A,TRG,0
TCGA-05-4417-01A,IGH,0
TCGA-05-4417-01A,IGL,0
TCGA-05-4417-01A,IGK,0
TCGA-05-4417-01A,TRA,0
TCGA-05-4417-01A,TRB,0
TCGA-05-4417-01A,TRD,1
TCGA-05-4417-01A,TRG,0
TCGA-55-7726-01A,IGH,0
TCGA-55-7726-01A,IGL,0
TCGA-55-7726-01A,IGK,0
TCGA-55-7726-01A,TRA,1
TCGA-55-7726-01A,TRB,2
TCGA-55-7726-01A,TRD,0
TCGA-55-7726-01A,TRG,0
TCGA-55-8206-01A,IGH,1
TCGA-55-8206-01A,IGL,0
TCGA-55-8206-01A,IGK,0
TCGA-55-8206-01A,TRA,2
TCGA-55-8206-01A,TRB,0
TCGA-55-8206-01A,TRD,0
TCGA-55-8206-01A,TRG,0
TCGA-99-AA5R-01A,IGH,0
TCGA-99-AA5R-01A,IGL,0
TCGA-99-AA5R-01A,IGK,0
TCGA-99-AA5R-01A,TRA,0
TCGA-99-AA5R-01A,TRB,1
TCGA-99-AA5R-01A,TRD,0
TCGA-99-AA5R-01A,TRG,0
TCGA-99-8032-01A,IGH,0
TCGA-99-8032-01A,IGL,0
TCGA-99-8032-01A,IGK,1
TCGA-99-8032-01A,TRA,3
TCGA-99-8032-01A,TRB,1
TCGA-99-8032-01A,TRD,0
TCGA-99-8032-01A,TRG,0
TCGA-78-7156-01A,IGH,0
TCGA-78-7156-01A,IGL,0
TCGA-78-7156-01A,IGK,0
TCGA-78-7156-01A,TRA,1
TCGA-78-7156-01A,TRB,0
TCGA-78-7156-01A,TRD,0
TCGA-78-7156-01A,TRG,0
TCGA-64-5774-01A,IGH,0
TCGA-64-5774-01A,IGL,0
TCGA-64-5774-01A,IGK,0
TCGA-64-5774-01A,TRA,0
TCGA-64-5774-01A,TRB,0
TCGA-64-5774-01A,TRD,0
TCGA-64-5774-01A,TRG,0
TCGA-78-8640-01A,IGH,0
TCGA-78-8640-01A,IGL,0
TCGA-78-8640-01A,IGK,0
TCGA-78-8640-01A,TRA,0
TCGA-78-8640-01A,TRB,1
TCGA-78-8640-01A,TRD,0
TCGA-78-8640-01A,TRG,0
TCGA-55-A48Z-01A,IGH,0
TCGA-55-A48Z-01A,IGL,0
TCGA-55-A48Z-01A,IGK,0
TCGA-55-A48Z-01A,TRA,0
TCGA-55-A48Z-01A,TRB,0
TCGA-55-A48Z-01A,TRD,0
TCGA-55-A48Z-01A,TRG,0
TCGA-78-7155-01A,IGH,0
TCGA-78-7155-01A,IGL,0
TCGA-78-7155-01A,IGK,0
TCGA-78-7155-01A,TRA,0
TCGA-78-7155-01A,TRB,0
TCGA-78-7155-01A,TRD,0
TCGA-78-7155-01A,TRG,0
TCGA-05-5423-01A,IGH,0
TCGA-05-5423-01A,IGL,1
TCGA-05-5423-01A,IGK,0
TCGA-05-5423-01A,TRA,0
TCGA-05-5423-01A,TRB,0
TCGA-05-5423-01A,TRD,0
TCGA-05-5423-01A,TRG,0
TCGA-78-7150-01A,IGH,0
TCGA-78-7150-01A,IGL,0
TCGA-78-7150-01A,IGK,0
TCGA-78-7150-01A,TRA,0
TCGA-78-7150-01A,TRB,0
TCGA-78-7150-01A,TRD,0
TCGA-78-7150-01A,TRG,0
TCGA-05-4424-01A,IGH,0
TCGA-05-4424-01A,IGL,0
TCGA-05-4424-01A,IGK,0
TCGA-05-4424-01A,TRA,1
TCGA-05-4424-01A,TRB,0
TCGA-05-4424-01A,TRD,0
TCGA-05-4424-01A,TRG,1
TCGA-69-7973-01A,IGH,0
TCGA-69-7973-01A,IGL,0
TCGA-69-7973-01A,IGK,0
TCGA-69-7973-01A,TRA,2
TCGA-69-7973-01A,TRB,2
TCGA-69-7973-01A,TRD,0
TCGA-69-7973-01A,TRG,0
TCGA-50-5941-01A,IGH,0
TCGA-50-5941-01A,IGL,0
TCGA-50-5941-01A,IGK,0
TCGA-50-5941-01A,TRA,1
TCGA-50-5941-01A,TRB,0
TCGA-50-5941-01A,TRD,0
TCGA-50-5941-01A,TRG,0
TCGA-91-8496-01A,IGH,0
TCGA-91-8496-01A,IGL,0
TCGA-91-8496-01A,IGK,0
TCGA-91-8496-01A,TRA,0
TCGA-91-8496-01A,TRB,1
TCGA-91-8496-01A,TRD,0
TCGA-91-8496-01A,TRG,0
TCGA-86-8279-01A,IGH,0
TCGA-86-8279-01A,IGL,0
TCGA-86-8279-01A,IGK,0
TCGA-86-8279-01A,TRA,0
TCGA-86-8279-01A,TRB,0
TCGA-86-8279-01A,TRD,0
TCGA-86-8279-01A,TRG,0
TCGA-78-7536-01A,IGH,0
TCGA-78-7536-01A,IGL,0
TCGA-78-7536-01A,IGK,0
TCGA-78-7536-01A,TRA,1
TCGA-78-7536-01A,TRB,0
TCGA-78-7536-01A,TRD,0
TCGA-78-7536-01A,TRG,0
TCGA-50-5930-01A,IGH,0
TCGA-50-5930-01A,IGL,0
TCGA-50-5930-01A,IGK,0
TCGA-50-5930-01A,TRA,1
TCGA-50-5930-01A,TRB,0
TCGA-50-5930-01A,TRD,0
TCGA-50-5930-01A,TRG,0
TCGA-78-7542-01A,IGH,0
TCGA-78-7542-01A,IGL,0
TCGA-78-7542-01A,IGK,0
TCGA-78-7542-01A,TRA,1
TCGA-78-7542-01A,TRB,0
TCGA-78-7542-01A,TRD,0
TCGA-78-7542-01A,TRG,0
TCGA-44-6778-01A,IGH,0
TCGA-44-6778-01A,IGL,0
TCGA-44-6778-01A,IGK,1
TCGA-44-6778-01A,TRA,1
TCGA-44-6778-01A,TRB,0
TCGA-44-6778-01A,TRD,0
TCGA-44-6778-01A,TRG,1
TCGA-97-8171-01A,IGH,0
TCGA-97-8171-01A,IGL,0
TCGA-97-8171-01A,IGK,0
TCGA-97-8171-01A,TRA,1
TCGA-97-8171-01A,TRB,0
TCGA-97-8171-01A,TRD,0
TCGA-97-8171-01A,TRG,0
TCGA-55-6969-01A,IGH,0
TCGA-55-6969-01A,IGL,0
TCGA-55-6969-01A,IGK,0
TCGA-55-6969-01A,TRA,0
TCGA-55-6969-01A,TRB,0
TCGA-55-6969-01A,TRD,0
TCGA-55-6969-01A,TRG,2
TCGA-91-6849-01A,IGH,0
TCGA-91-6849-01A,IGL,0
TCGA-91-6849-01A,IGK,0
TCGA-91-6849-01A,TRA,0
TCGA-91-6849-01A,TRB,3
TCGA-91-6849-01A,TRD,0
TCGA-91-6849-01A,TRG,0
TCGA-05-4418-01A,IGH,0
TCGA-05-4418-01A,IGL,0
TCGA-05-4418-01A,IGK,0
TCGA-05-4418-01A,TRA,0
TCGA-05-4418-01A,TRB,0
TCGA-05-4418-01A,TRD,0
TCGA-05-4418-01A,TRG,0
TCGA-97-7554-01A,IGH,0
TCGA-97-7554-01A,IGL,0
TCGA-97-7554-01A,IGK,0
TCGA-97-7554-01A,TRA,0
TCGA-97-7554-01A,TRB,0
TCGA-97-7554-01A,TRD,0
TCGA-97-7554-01A,TRG,0
TCGA-91-8499-01A,IGH,0
TCGA-91-8499-01A,IGL,0
TCGA-91-8499-01A,IGK,0
TCGA-91-8499-01A,TRA,0
TCGA-91-8499-01A,TRB,1
TCGA-91-8499-01A,TRD,0
TCGA-91-8499-01A,TRG,0
TCGA-75-6205-01A,IGH,0
TCGA-75-6205-01A,IGL,0
TCGA-75-6205-01A,IGK,0
TCGA-75-6205-01A,TRA,1
TCGA-75-6205-01A,TRB,1
TCGA-75-6205-01A,TRD,0
TCGA-75-6205-01A,TRG,0
TCGA-55-A491-01A,IGH,0
TCGA-55-A491-01A,IGL,0
TCGA-55-A491-01A,IGK,0
TCGA-55-A491-01A,TRA,0
TCGA-55-A491-01A,TRB,0
TCGA-55-A491-01A,TRD,0
TCGA-55-A491-01A,TRG,0
TCGA-86-A4JF-01A,IGH,0
TCGA-86-A4JF-01A,IGL,0
TCGA-86-A4JF-01A,IGK,0
TCGA-86-A4JF-01A,TRA,1
TCGA-86-A4JF-01A,TRB,0
TCGA-86-A4JF-01A,TRD,0
TCGA-86-A4JF-01A,TRG,0
TCGA-44-2666-01A,IGH,0
TCGA-44-2666-01A,IGL,0
TCGA-44-2666-01A,IGK,0
TCGA-44-2666-01A,TRA,0
TCGA-44-2666-01A,TRB,0
TCGA-44-2666-01A,TRD,0
TCGA-44-2666-01A,TRG,0
TCGA-17-Z004-01A,IGH,0
TCGA-17-Z004-01A,IGL,0
TCGA-17-Z004-01A,IGK,0
TCGA-17-Z004-01A,TRA,0
TCGA-17-Z004-01A,TRB,1
TCGA-17-Z004-01A,TRD,0
TCGA-17-Z004-01A,TRG,0
TCGA-17-Z042-01A,IGH,0
TCGA-17-Z042-01A,IGL,0
TCGA-17-Z042-01A,IGK,0
TCGA-17-Z042-01A,TRA,0
TCGA-17-Z042-01A,TRB,0
TCGA-17-Z042-01A,TRD,0
TCGA-17-Z042-01A,TRG,0
TCGA-62-A472-01A,IGH,0
TCGA-62-A472-01A,IGL,0
TCGA-62-A472-01A,IGK,0
TCGA-62-A472-01A,TRA,0
TCGA-62-A472-01A,TRB,1
TCGA-62-A472-01A,TRD,0
TCGA-62-A472-01A,TRG,0
TCGA-50-6673-01A,IGH,0
TCGA-50-6673-01A,IGL,0
TCGA-50-6673-01A,IGK,0
TCGA-50-6673-01A,TRA,0
TCGA-50-6673-01A,TRB,0
TCGA-50-6673-01A,TRD,0
TCGA-50-6673-01A,TRG,0
TCGA-44-5645-01A,IGH,0
TCGA-44-5645-01A,IGL,0
TCGA-44-5645-01A,IGK,0
TCGA-44-5645-01A,TRA,0
TCGA-44-5645-01A,TRB,0
TCGA-44-5645-01A,TRD,0
TCGA-44-5645-01A,TRG,0
TCGA-17-Z033-01A,IGH,0
TCGA-17-Z033-01A,IGL,0
TCGA-17-Z033-01A,IGK,0
TCGA-17-Z033-01A,TRA,4
TCGA-17-Z033-01A,TRB,1
TCGA-17-Z033-01A,TRD,0
TCGA-17-Z033-01A,TRG,0
TCGA-73-4662-01A,IGH,0
TCGA-73-4662-01A,IGL,0
TCGA-73-4662-01A,IGK,0
TCGA-73-4662-01A,TRA,0
TCGA-73-4662-01A,TRB,0
TCGA-73-4662-01A,TRD,0
TCGA-73-4662-01A,TRG,0
TCGA-49-4505-01A,IGH,0
TCGA-49-4505-01A,IGL,0
TCGA-49-4505-01A,IGK,0
TCGA-49-4505-01A,TRA,3
TCGA-49-4505-01A,TRB,2
TCGA-49-4505-01A,TRD,0
TCGA-49-4505-01A,TRG,0
TCGA-91-6830-01A,IGH,0
TCGA-91-6830-01A,IGL,0
TCGA-91-6830-01A,IGK,0
TCGA-91-6830-01A,TRA,0
TCGA-91-6830-01A,TRB,0
TCGA-91-6830-01A,TRD,0
TCGA-91-6830-01A,TRG,0
TCGA-73-4675-01A,IGH,0
TCGA-73-4675-01A,IGL,0
TCGA-73-4675-01A,IGK,0
TCGA-73-4675-01A,TRA,0
TCGA-73-4675-01A,TRB,2
TCGA-73-4675-01A,TRD,0
TCGA-73-4675-01A,TRG,0
TCGA-75-6214-01A,IGH,0
TCGA-75-6214-01A,IGL,0
TCGA-75-6214-01A,IGK,0
TCGA-75-6214-01A,TRA,1
TCGA-75-6214-01A,TRB,0
TCGA-75-6214-01A,TRD,0
TCGA-75-6214-01A,TRG,0
TCGA-44-A47G-01A,IGH,1
TCGA-44-A47G-01A,IGL,1
TCGA-44-A47G-01A,IGK,0
TCGA-44-A47G-01A,TRA,0
TCGA-44-A47G-01A,TRB,1
TCGA-44-A47G-01A,TRD,0
TCGA-44-A47G-01A,TRG,0
TCGA-55-8091-01A,IGH,0
TCGA-55-8091-01A,IGL,0
TCGA-55-8091-01A,IGK,1
TCGA-55-8091-01A,TRA,2
TCGA-55-8091-01A,TRB,2
TCGA-55-8091-01A,TRD,1
TCGA-55-8091-01A,TRG,0
TCGA-17-Z013-01A,IGH,0
TCGA-17-Z013-01A,IGL,0
TCGA-17-Z013-01A,IGK,0
TCGA-17-Z013-01A,TRA,2
TCGA-17-Z013-01A,TRB,1
TCGA-17-Z013-01A,TRD,0
TCGA-17-Z013-01A,TRG,0
TCGA-44-A47B-01A,IGH,0
TCGA-44-A47B-01A,IGL,0
TCGA-44-A47B-01A,IGK,0
TCGA-44-A47B-01A,TRA,2
TCGA-44-A47B-01A,TRB,0
TCGA-44-A47B-01A,TRD,0
TCGA-44-A47B-01A,TRG,0
TCGA-86-8281-01A,IGH,1
TCGA-86-8281-01A,IGL,0
TCGA-86-8281-01A,IGK,0
TCGA-86-8281-01A,TRA,3
TCGA-86-8281-01A,TRB,1
TCGA-86-8281-01A,TRD,0
TCGA-86-8281-01A,TRG,0
TCGA-55-5899-01A,IGH,0
TCGA-55-5899-01A,IGL,0
TCGA-55-5899-01A,IGK,0
TCGA-55-5899-01A,TRA,0
TCGA-55-5899-01A,TRB,0
TCGA-55-5899-01A,TRD,0
TCGA-55-5899-01A,TRG,0
TCGA-75-6212-01A,IGH,0
TCGA-75-6212-01A,IGL,0
TCGA-75-6212-01A,IGK,0
TCGA-75-6212-01A,TRA,0
TCGA-75-6212-01A,TRB,0
TCGA-75-6212-01A,TRD,0
TCGA-75-6212-01A,TRG,0
TCGA-97-7938-01A,IGH,0
TCGA-97-7938-01A,IGL,0
TCGA-97-7938-01A,IGK,0
TCGA-97-7938-01A,TRA,2
TCGA-97-7938-01A,TRB,2
TCGA-97-7938-01A,TRD,0
TCGA-97-7938-01A,TRG,0
TCGA-67-3772-01A,IGH,0
TCGA-67-3772-01A,IGL,0
TCGA-67-3772-01A,IGK,0
TCGA-67-3772-01A,TRA,1
TCGA-67-3772-01A,TRB,2
TCGA-67-3772-01A,TRD,0
TCGA-67-3772-01A,TRG,0
TCGA-86-7711-01A,IGH,0
TCGA-86-7711-01A,IGL,0
TCGA-86-7711-01A,IGK,0
TCGA-86-7711-01A,TRA,0
TCGA-86-7711-01A,TRB,1
TCGA-86-7711-01A,TRD,0
TCGA-86-7711-01A,TRG,0
TCGA-97-A4M7-01A,IGH,0
TCGA-97-A4M7-01A,IGL,0
TCGA-97-A4M7-01A,IGK,0
TCGA-97-A4M7-01A,TRA,0
TCGA-97-A4M7-01A,TRB,0
TCGA-97-A4M7-01A,TRD,0
TCGA-97-A4M7-01A,TRG,0
TCGA-49-AARR-01A,IGH,0
TCGA-49-AARR-01A,IGL,0
TCGA-49-AARR-01A,IGK,1
TCGA-49-AARR-01A,TRA,2
TCGA-49-AARR-01A,TRB,0
TCGA-49-AARR-01A,TRD,0
TCGA-49-AARR-01A,TRG,0
TCGA-05-4405-01A,IGH,0
TCGA-05-4405-01A,IGL,0
TCGA-05-4405-01A,IGK,0
TCGA-05-4405-01A,TRA,0
TCGA-05-4405-01A,TRB,0
TCGA-05-4405-01A,TRD,0
TCGA-05-4405-01A,TRG,0
TCGA-17-Z049-01A,IGH,0
TCGA-17-Z049-01A,IGL,0
TCGA-17-Z049-01A,IGK,0
TCGA-17-Z049-01A,TRA,3
TCGA-17-Z049-01A,TRB,1
TCGA-17-Z049-01A,TRD,0
TCGA-17-Z049-01A,TRG,0
TCGA-49-AAQV-01A,IGH,0
TCGA-49-AAQV-01A,IGL,0
TCGA-49-AAQV-01A,IGK,0
TCGA-49-AAQV-01A,TRA,0
TCGA-49-AAQV-01A,TRB,0
TCGA-49-AAQV-01A,TRD,0
TCGA-49-AAQV-01A,TRG,1
TCGA-55-6982-01A,IGH,0
TCGA-55-6982-01A,IGL,0
TCGA-55-6982-01A,IGK,0
TCGA-55-6982-01A,TRA,1
TCGA-55-6982-01A,TRB,1
TCGA-55-6982-01A,TRD,0
TCGA-55-6982-01A,TRG,1
TCGA-38-4626-01A,IGH,0
TCGA-38-4626-01A,IGL,0
TCGA-38-4626-01A,IGK,0
TCGA-38-4626-01A,TRA,1
TCGA-38-4626-01A,TRB,1
TCGA-38-4626-01A,TRD,0
TCGA-38-4626-01A,TRG,0
TCGA-49-AARE-01A,IGH,0
TCGA-49-AARE-01A,IGL,0
TCGA-49-AARE-01A,IGK,0
TCGA-49-AARE-01A,TRA,0
TCGA-49-AARE-01A,TRB,0
TCGA-49-AARE-01A,TRD,0
TCGA-49-AARE-01A,TRG,0
TCGA-86-7953-01A,IGH,0
TCGA-86-7953-01A,IGL,0
TCGA-86-7953-01A,IGK,0
TCGA-86-7953-01A,TRA,2
TCGA-86-7953-01A,TRB,2
TCGA-86-7953-01A,TRD,0
TCGA-86-7953-01A,TRG,0
TCGA-17-Z056-01A,IGH,0
TCGA-17-Z056-01A,IGL,0
TCGA-17-Z056-01A,IGK,0
TCGA-17-Z056-01A,TRA,2
TCGA-17-Z056-01A,TRB,0
TCGA-17-Z056-01A,TRD,0
TCGA-17-Z056-01A,TRG,0
TCGA-55-6972-01A,IGH,0
TCGA-55-6972-01A,IGL,0
TCGA-55-6972-01A,IGK,0
TCGA-55-6972-01A,TRA,0
TCGA-55-6972-01A,TRB,0
